joe, 
jim, 
fred, 
fred, 
jim, 
fred, 
fred, I thought you already brought the cake in the
fred, the
fred, the gift
fred, 
fred, 
fred, 
fred, how
fred, how do I get my
fred, 
fred, 
fred, 
fred, 
fred, mom
fred, mom can be
fred, be
fred, be
fred, be
kurt, be
kurt, be
kurt, be
kurt, be
fred, be used
fred, used
fred, used vacuum it's a good brand
fred, brand
fred, brand you
fred, you can get the bags at
fred, at at United Vacuum
fred, Vacuum bags yeah we
fred, we have money
fred, money honey
fred, honey
fred, honey they last forever
fred, 
fred, 
fred, 
kurt, 
fred, 
fred, 
fred, 
fred, turn it on hit
fred, hit
fred, hit
fred, hit
fred, hit
fred, hit the button on the
fred, the foot
fred, foot
fred, 
fred, 
fred, 
kurt, 
kurt, 
kurt, 
fred, 
kurt, 
fred, 
kurt, 
joe, 
kurt, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, all right
fred, 
fred, 
fred, 
fred, just
fred, just one owner or what number to it
fred, it
fred, she
fred, she
fred, she was all
jim, all like you only took it out on the weekend
jim, 
jim, 
jim, 
jim, and a new belt
jim, belt and
jim, and a new bag completely
jim, completely new bag
joe, new bag and
jim, and he warranties it
kurt, he warranties it
joe, warranties it for a year
fred, year for
jim, for
jim, for
jim, for the money I had I couldn't afford a
jim, a new one and
fred, a
jim, and I didn't want
jim, want to get a $34 job
fred, $34 job
jim, job from
fred, from Target
fred, Target this
jim, Target this
jim, this
fred, this
kurt, this
fred, this
fred, this
fred, this one is a good one
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
jim, 
joe, Grandma United
jim, United Vacuum on Coliseum right beside where the old
jim, 
jim, 
jim, 
jim, oh really you won't believe what
jim, what happened to us in the parking lot of the mall the other day
jim, 
jim, 
jim, no I guess you was trying to like Laura's to a place where they would sell like imitation cologne but
jim, but he said it's not imitation because it's by the same people
jim, people but it's different.
jim, different. I'm like what are you doing
jim, doing out here
joe, out here
joe, here
jim, out here
jim, 
jim, 
jim, look like brothers duffle
jim, duffle bag
jim, 
jim, no
jim, no no because he
jim, he wasn't trying to sell it he was just saying that the smell
jim, smell like your car or
jim, or whatever because
jim, because they're
jim, they're going to try
jim, try to see if there's a market for the store
jim, store but they want to open down the road
jim, road that's working
jim, working agent
jim, 
jim, 
jim, 
jim, 
jim, 
jim, I got what is
jim, is this guy doing
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, they cookies
jim, 
jim, 
jim, yep don't
jim, don't forget to buy yourself a
jim, 
jim, 
jim, and
jim, and don't forget to take the tupperware out of your oven before you turn it on
jim, I'm
jim, I'm
jim, I'm
jim, I'm going
jim, going
jim, going
jim, going
jim, going
jim, going
jim, going to fill up baby to
jim, to covered
jim, covered you'll be surprised
jim, surprised
jim, surprised
jim, no food processor and everything
jim, 
jim, 
jim, 
jim, I
jim, I don't think we took any time today or put
jim, put
jim, put
jim, put
jim, put
jim, put you in my chest I know Kelly said
jim, said she asked for it I was like I saw
jim, saw before she didn't I asked a long time ago and nobody said
jim, said anything will find
jim, find out what it is if
jim, if
jim, if
jim, if
jim, if I can either like a cedar or something
jim, 
jim, 
jim, 
jim, I did not feel
jim, so
jim, so you want to hook up chest
jim, chest
jim, 
jim, 
jim, tell your mom I said thank
jim, thank you
jim, 
jim, 
jim, I know Rubbermaid
jim, Rubbermaid makes the best spatula
jim, spatula non breakable
jim, when do you get I've
jim, I've
jim, I've
jim, I've got to check the stuff out
x, I've got to check the
jim, going
jim, going to be drunk I'm not going to get for Kendra says
joe, says she'll
jim, says she'll break it yourself
jim, yourself
jim, yourself and blame it on me so
jim, so yeah
jim, 
jim, 
jim, and
jim, and
jim, and you have a dishwasher in
jim, in your apartment
jim, apartment call Honey
jim, 
jim, 
jim, 
jim, yeah
jim, car wash dishes you
jim, you have any furniture yet or taking that couch and that's what I'll have
jim, have room for
jim, for it I just bought and
jim, and
jim, and put it on layaway
joe, and
joe, and put it on layaway
jim, layaway
jim, layaway
jim, layaway
jim, layaway
jim, layaway and I
jim, I
jim, I
jim, I had a pair of blue jeans it was
jim, was a yellow Adidas shirt and a new belt and
jim, and I'm laid it all out on the couch and Tigger puked on it
jim, text free
jim, we have end
jim, end tables to Bulgaria
fred, tables
fred, tables
jim, Bulgaria
jim, 
fred, 
fred, what are the front end in the hind end
fred, I don't want me to different grandma
fred, 
fred, 
fred, 
jim, 
jim, 
fred, 
fred, 
fred, 
jim, 
jim, 
jim, 
fred, 
jim, 
jim, 
jim, do you want what you got
jim, got deathly silent
jim, silent
jim, 
jim, think you'll get married have a
jim, American
jim, American money in here I'm going to be a manager of a Merrill Lynch Branch over
jim, over 70
fred, 
jim, 
fred, 
jim, 
jim, 
jim, America sometime
fred, sometime
joe, sometime
jim, sometime
fred, sometime
joe, sometime
joe, sometime
fred, sometime
jim, sometime
joe, sometime
fred, sometime
jim, sometime
jim, sometime
jim, sometime
fred, sometime
jim, sometime with the machine gun in Home
jim, Home Alone
jim, Alone
jim, how
joe, how
jim, how do
jim, do
jim, do you say
jim, say
joe, say
joe, say
jim, say birthday
jim, birthday to you
joe, birthday to
joe, you
jim, you
jim, happy birthday dear
joe, happy birthday
joe, birthday dear
jim, dear Karen
jim, Karen Drive
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, quarters of the century
jim, century perhaps
jim, 
jim, 
jim, 
jim, oh
jim, oh that's nasty
jim, 
jim, 
jim, 
jim, 
jim, 
jim, everybody ready ready
jim, ready 1
jim, 1 2 3
jim, 3
jim, I think they're relightable
jim, relightable they
jim, they are they are when they do that
jim, 
jim, don't talk Spanish
jim, dang
jim, dang Duncan answers all over me
jim, smoke
jim, smoke alarm
fred, alarm
fred, 
jim, 
fred, 
fred, what
fred, what the hell
jim, the hell
jim, 
jim, 
fred, last time you did that
jim, that Dad and the
jim, the Brain
jim, 
jim, 
jim, shrimp cake
fred, shrimp
jim, 
fred, 
jim, 
jim, give you a rice cake
jim, cake with cheddar on
fred, on it if
fred, if you'd like I
fred, I don't I don't want to hurt you I mean
jim, I mean I like what
fred, mean I like what
jim, what
jim, what you like and don't like me
jim, me saying
jim, saying I hate ice cream
fred, cream I hate
jim, hate ice cream Kelly
jim, Kelly was
jim, was
jim, was
fred, was
jim, was roommate though
jim, 
jim, yeah but that shouldn't mean
jim, mean that she should know we
jim, we just cut off the cake from every slice than any deposit
jim, deposit like
jim, like
jim, like
jim, like wedding cakes wedding cakes
joe, cakes the name what kind
jim, kind
jim, kind of cake white
jim, white cake with my
jim, my
jim, my friend
jim, friend Kevin and I are going to share it when
jim, when
jim, when
jim, when
jim, when
jim, when are you going to share one so if you don't want one don't cut
jim, cut it I do it
jim, it
jim, 
jim, 
jim, 
jim, 
joe, 
jim, 
jim, 
jim, no I can't have anything on my bike
jim, bike I'm
jim, I'm going to take a shower
jim, shower
jim, 
jim, 
jim, 
jim, actually were
jim, were the one who said we didn't want to buy you
jim, you a cake so you can win
jim, 
joe, well
jim, well let's listen I figure I was doing well
fred, listen I figure
jim, well do if it the steaks which I also
jim, also did you know was your favorite thing
jim, 
fred, so
fred, so can
fred, can you can finish that off and if
fred, if you don't Kyle will
fred, 
fred, scarfing
fred, scarfing
fred, 
fred, what
fred, what about the green cake instead
fred, instead
fred, instead cuz my throat
fred, throat hurt piece
fred, piece
fred, piece
jim, piece
fred, piece
fred, piece
fred, piece of
fred, of wedding cake about this bag
fred, 
jim, 
jim, 
jim, my Paperwhite
fred, Paperwhite Ashley
fred, 
jim, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, that
fred, that is what you think
fred, 
jim, 
fred, 
fred, 
fred, 
fred, 
jim, 
jim, 
fred, 
jim, we have really off the deep end and
jim, and
jim, and you
fred, and
fred, you
jim, you
jim, you
jim, you sure you want to go
fred, sure you want to go
jim, go over there for salvation
jim, salvation
jim, salvation any
jim, any relief
jim, Google
jim, I'll
jim, I'll be there
jim, 
jim, 
jim, 
jim, he might have to you
fred, you
fred, you and Kelly ICE what's
fred, what's a ice cream
fred, cream frozen
fred, frozen yogurt how is it
fred, 
fred, 
fred, 
fred, can
fred, can I call you
fred, you real quick
fred, 
fred, the tires
fred, tires of this car
fred, we got new tires on the front
fred, 
jim, 
jim, 
jim, 
jim, car and
joe, and got it all taken care of Wednesday oil change new
jim, got it all taken
joe, new windshield wipers
joe, 
jim, 
jim, 
joe, that's
jim, that's another
jim, another $1
jim, $1 in the car
jim, car how
jim, how much did it windshield wipers cost
jim, 
fred, 
jim, 
joe, 
joe, 
jim, 
jim, send it in and said check these things and replace
jim, replace whatever needs to be replaced and
jim, and so they
jim, they replaced everything you
jim, you should check when
jim, when
jim, when
jim, when do they cost $5
fred, when
jim, $5
jim, 
joe, 
jim, 
jim, and
fred, 
jim, and I already knew what I
joe, knew what I needed so
jim, I needed so I didn't
joe, so I didn't have title about what kind of tires are where you know put
jim, have title about what kind
joe, put in front
joe, front or back Allen County motors
joe, motors already told me you know all that stuff
joe, 
joe, I made them get me my tire
joe, tire cuz
joe, cuz I couldn't drive anywhere
jim, 
jim, 
jim, you can't afford to
joe, afford to mess around with her car
jim, car you
jim, you
jim, you
jim, you just can't yeah
jim, yeah but I put
jim, for five
jim, five bucks
jim, bucks and
jim, and 1515
jim, 1515
jim, 1515
jim, 1515
jim, 1515 +
jim, 
jim, 
jim, 
jim, 
jim, you should see mine buddy that
jim, that
jim, that
jim, that it takes to go out
joe, that it takes
jim, out and get them and
jim, and install them I'd rather pay the
jim, the money cuz
jim, cuz I know what time is we just do not have time to spend
jim, spend some more money on clothes
jim, can't make them cuz
joe, can't make
jim, cuz why
jim, 
jim, 
jim, 
jim, your momma loves me cuz
jim, cuz she's fast why I take all my all
jim, all
fred, 
jim, Walmart
jim, Walmart alterations
joe, Walmart alterations
jim, alterations go to Edna Church
joe, Edna Church
fred, Edna Church
joe, Church
fred, Church
joe, Church
fred, Church
fred, Church
fred, Church
fred, Church
fred, Church down south a little
joe, down south
fred, little time and whenever
fred, whenever Nick told me about it it
jim, it was
jim, was because they should
joe, because
jim, should have wanted to go
jim, go to a smaller congregation but when they announced it in church and
jim, and we prayed for them it was because they
jim, they they were
jim, were going to go out because
jim, because
jim, because they
jim, they felt called so
jim, so I don't know what
jim, what the real story is
fred, is
jim, I
jim, I
jim, I think their motives must be pretty
jim, pretty to talk
jim, talk to Ron about it and make it public but yeah
jim, yeah
jim, yeah
jim, yeah
jim, yeah surgery upset
jim, upset
jim, upset about
jim, about that I'm in bed and I don't
jim, don't
joe, don't
joe, don't
jim, don't
jim, don't
jim, don't even think they caught him on a on a scene yeah
jim, yeah they tried to Grandma
jim, Grandma
jim, Grandma
jim, Grandma
jim, Grandma
jim, Grandma makes
jim, makes us
jim, us a quilt and she makes a double bed
jim, bed quilt for a king size bed so of course
jim, course it doesn't fit so
jim, 
jim, 
jim, Calico to put around
jim, around
jim, 
jim, 
jim, 
jim, 
jim, well she made me the wedding now I should
jim, should have worn it tonight
jim, tonight I forgetting to wear that
jim, that when you're over here
jim, 
jim, Nigerian
jim, Nigerian
jim, Nigerian
jim, Nigerian wedding
jim, 
jim, we
jim, we can't
jim, can't worms Africa
jim, 
jim, 
joe, 
joe, 
joe, I got it oh
joe, oh
joe, oh now you put it back up
joe, 
joe, 
joe, 
jim, 
jim, 
jim, gross
jim, gross
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
joe, 
jim, 
jim, 
jim, 
vivian, 
jim, 
jim, 
jim, 
vivian, 
jim, 
vivian, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
